case_id,baseline_case_id,source_case_id,source_case_ids,analysis_variant,case_domain,ideological_universe,k,gap_count,case_order,registry_order,focal_order,election_year,case_label,case_display,cabinet_period,source_periods,period_start,period_end,period_days,ideology_start_index,ideology_end_index,start_party,end_party,minimal_inversion,minimal_status,observed_coalition,synthetic_ideological_interval,main_text_focal,appendix_minimal,shared_numerical_vector,numerical_vector_group,coalition_parties,electoral_unit,v_Cd,V_d,district_coalition_vote_share,s_Cd,S_d,district_coalition_seat_share,within_district_quota,national_quota_contribution,a_Cd,b_Cd,d_Cd,within_district_quota_exact,national_quota_contribution_exact,a_Cd_exact,b_Cd_exact,d_Cd_exact
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",PE,2531794,4483227,0.5647258102255363,15,25,0.6,14.118145255638405,13.340923417524628,0.8818547443615949,0.7772218381137768,1.6590765824753717,63294850//4483227,34179219//2561983,3953555//4483227,8927132227837//11485951359141,4250526//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",PI,854874,1733434,0.4931678967875327,6,10,0.6,4.931678967875327,4.504635276658744,1.0683210321246728,0.4270436912165828,1.4953647233412555,4274370//866717,11540799//2561983,925932//866717,948256588827//2220514219811,3831099//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",PR,3028458,5665222,0.5345700486229842,17,30,0.5666666666666667,16.037101458689527,15.95802275034612,0.9628985413104729,0.07907870834340847,1.0419772496538815,45426870//2832611,40884183//2561983,2727517//2832611,573882191397//7257101227613,2669528//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",RJ,3224104,7673438,0.4201642080121062,20,46,0.43478260869565216,19.327553568556883,16.98895113667811,0.6724464314431159,2.3386024318787717,3.011048863321888,74154392//3836719,43525404//2561983,2579988//3836719,22987547169860//9829608853777,7714256//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",RN,797381,1580871,0.5043934641093423,5,8,0.625,4.035147712874738,4.201684203212902,0.9648522871252619,-0.16653649033816384,0.7983157967870981,6379048//1580871,21529287//5123966,1525307//1580871,-1349000404609//8100329254386,4090543//5123966
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",RO,355306,798475,0.44498074454428754,4,8,0.5,3.5598459563543003,1.8722337345720093,0.4401540436456996,1.687612221782291,2.1277662654279905,69328//19475,4796631//2561983,8572//19475,84202768699//49894618925,5451301//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",RR,93567,238099,0.3929751909919823,3,8,0.375,3.1438015279358584,0.49303781484888853,-0.14380152793585863,2.65076371308697,2.5069621851511115,748536//238099,2526309//5123966,-34239//238099,3233961367185//1220011180634,12845589//5123966
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",RS,3032832,5942063,0.5104005124146277,16,31,0.5161290322580645,15.82241588485346,15.981070912648523,0.17758411514654085,-0.1586550277950635,0.01892908735147735,94017792//5942063,40943232//2561983,1055216//5942063,-2415279166080//15223464390929,48496//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",SC,2424075,3391619,0.7147250324992283,13,16,0.8125,11.435600519987652,12.773313679286709,1.5643994800123482,-1.3377131592990568,0.22668632071329123,38785200//3391619,65450025//5123966,5305847//3391619,-23247502237275//17378540440954,1161533//5123966
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",SE,373907,1052826,0.3551460545237295,3,8,0.375,2.841168436189836,1.9702490219490136,0.15883156381016425,0.870919414240822,1.0297509780509864,1495628//526413,10095489//5123966,83611//526413,2349150369691//2697322313958,5276409//5123966
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",SP,10185776,21266194,0.47896562967496675,36,70,0.5142857142857142,33.52759407724767,53.67247792042336,2.472405922752327,-20.144883843175688,-17.67247792042336,356502160//10633097,137507976//2561983,26289332//10633097,-548783173698392//27241813751351,-45276588//2561983
cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,cabinet/2014/2017.1,focal,cabinet,not_applicable,,,2,2,2,2014,Cabinet 2014/2017.1,Cabinet 2014/2017.1,2017.1,"[""2017.1""]",2017-12-28,2018-04-06,100,,,,,,not applicable,true,false,true,false,false,cabinet/2014/2017.1,"DEM, PMDB, PP, PPS, PSB, PSD, PSDB, PV",TO,550964,733225,0.7514255515019265,7,8,0.875,6.011404412015412,2.903225353173694,0.9885955879845887,3.1081790588417175,4.096774646826306,4407712//733225,7438014//2561983,724863//733225,5838745397746//1878509985175,10495867//2561983
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",AC,161857,417502,0.38767957997805996,2,8,0.25,3.1014366398244797,0.8449938985911348,-1.10143663982448,2.256442741233345,1.1550061014088653,647428//208751,27677547//32754730,-229926//208751,15428613720643//6837582642230,37831913//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",AL,692112,1460767,0.4738004075940927,5,9,0.5555555555555556,4.264203668346834,3.613253780446366,0.7357963316531657,0.6509498879004681,1.386746219553634,6229008//1460767,59175576//16377365,1074827//1460767,15573008977128//23923514338955,22711249//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",AM,1007774,1770246,0.5692847208806008,6,8,0.75,4.554277767044806,5.261205145027909,1.4457222329551938,-0.7069273779831028,0.7387948549720911,4031096//885123,86164677//16377365,1279642//885123,-10247606858231//14495982440895,12099513//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",AP,136338,364871,0.3736608280734835,4,8,0.5,2.989286624587868,0.7117688956678928,1.010713375412132,2.277517728919975,3.288231104332107,1090704//364871,11656899//16377365,368780//364871,13609593119931//5975625544915,53852561//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",BA,2961342,6868013,0.43117885769872594,19,39,0.48717948717948717,16.815975450250313,15.460041404707045,2.1840245497496875,1.3559340455432671,3.5399585952929544,115492338//6868013,253194741//16377365,14999909//6868013,152515401409737//112479955725745,57975194//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",CE,1265073,4596080,0.27525043080190076,6,22,0.2727272727272727,6.055509477641817,6.604465461934811,-0.055509477641816504,-0.5489559842929941,-0.6044654619348107,13915803//2298040,216327483//32754730,-127563//2298040,-4132083903513//7527167972920,-19799103//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",DF,518674,1439876,0.36022129683389403,4,8,0.5,2.8817703746711523,2.7077998811164066,1.1182296253288477,0.17397049355474553,1.2922001188835932,1037348//359969,44346627//16377365,402528//359969,1025615853457//5895343701685,21162833//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",ES,854968,1933018,0.4422969677468084,5,10,0.5,4.422969677468084,4.463463078462255,0.5770303225319164,-0.04049340099417209,0.5365369215377443,4274840//966509,73099764//16377365,557705//966509,-640964807276//15828870668785,8787061//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",GO,1682477,3031931,0.5549192907094521,11,17,0.6470588235294118,9.433627942060687,8.783573151114359,1.5663720579393132,0.6500547909463286,2.216426848885642,28602109//3031931,287703567//32754730,4749132//3031931,64556994127693//99310081283630,72598463//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",MA,1249105,3270678,0.3819101116037715,7,18,0.3888888888888889,6.874382008867886,6.52110260105945,0.1256179911321139,0.3532794078084361,0.47889739894054995,3747315//545113,42719391//6550946,68476//545113,1261562823807//3571005826898,3137231//6550946
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",MG,4173844,10087536,0.41376248867909865,23,53,0.4339622641509434,21.92941189999223,21.790053650266696,1.070588100007772,0.13935824972553373,1.2099463497333056,55303433//2521884,356863662//16377365,2699899//2521884,5755748614837//41301814755660,19815733//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",MS,750232,1240027,0.6050126327894473,6,8,0.75,4.840101062315578,3.916676217450121,1.1598989376844213,0.9234248448654576,2.083323782549879,6001856//1240027,64144836//16377365,1438306//1240027,18753257838868//20308374788855,34119354//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",MT,547362,1408190,0.38869896817900995,2,8,0.25,3.1095917454320796,2.8575690289616187,-1.1095917454320794,0.2520227164704608,-0.8575690289616187,2189448//704095,46799451//16377365,-781258//704095,116245183707//461248832387,-14044721//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",PA,1798943,3956457,0.45468534095024915,9,17,0.5294117647058824,7.729650796154236,9.391597885251993,1.270349203845764,-1.6619470890977566,-0.39159788525199263,30582031//3956457,307619253//32754730,5026082//3956457,-215376178609991//129592680791610,-12826683//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",PB,1058744,1989377,0.5321987737869694,8,12,0.6666666666666666,6.386385285443634,5.527300148711347,1.6136147145563662,0.8590851367322875,2.4726998512886538,12704928//1989377,90522612//16377365,3210088//1989377,27989640861996//32580753251605,40496308//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",PE,1661538,4331764,0.383570757779048,10,25,0.4,9.5892689444762,8.674258587996299,0.41073105552380046,0.915010356479901,1.3257414120037014,20769225//2165882,142061499//16377365,889595//2165882,32456735015007//35471440060930,21712151//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",PI,687025,1787802,0.3842847250422586,4,10,0.4,3.842847250422586,3.5866964862784703,0.15715274957741404,0.25615076414411564,0.4133035137215297,3435125//893901,23496255//6550946,140479//893901,1499992537495//5855897180346,2707529//6550946
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",PR,2994124,5709044,0.5244527805355853,16,30,0.5333333333333333,15.733583416067559,15.631183771015667,0.2664165839324412,0.10239964505189172,0.36881622898433297,22455930//1427261,255997602//16377365,380246//1427261,2393568596328//23374774347265,6040238//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",RJ,4110062,7733626,0.5314534217196435,26,46,0.5652173913043478,24.446857399103603,21.457072062569285,1.553142600896397,2.989785336534319,4.542927937430716,94531426//3866813,351410301//16377365,6005712//3866813,189337747331777//63328207887745,74401189//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",RN,570301,1618823,0.35229361085183497,4,8,0.5,2.8183488868146798,2.9773248321692773,1.1816511131853205,-0.15897594535459797,1.0226751678307224,4562408//1618823,97521471//32754730,1912884//1618823,-8429558058793//53024110282790,33497449//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",RO,387218,783305,0.494338731400923,4,8,0.5,3.954709851207384,2.0215180525072256,0.045290148792615906,1.9331917987001583,1.9784819474927744,3097744//783305,33107139//16377365,35476//783305,4959979330033//2565694378265,32402321//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",RR,146542,270708,0.5413286640956307,6,8,0.75,4.330629312765046,0.7650401026050283,1.6693706872349543,3.5655892101600175,5.234959897394972,293084//67677,12529341//16377365,112978//67677,3951995432803//1108370931105,85734849//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",RS,2088379,5845077,0.35728853529217836,13,31,0.41935483870967744,11.075944594057528,10.90263326853862,1.9240554059424708,0.17331132551890888,2.09736673146138,64739749//5845077,357112809//32754730,11246252//5845077,33181132471477//191453918964210,68698681//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",SC,1931798,3548458,0.5444049217998354,9,16,0.5625,8.710478748797366,10.085183361303848,0.28952125120263505,-1.3747046125064835,-1.0851833613038484,15454384//1774229,165168729//16377365,513677//1774229,-39945061266781//29057195926585,-17772444//16377365
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",SE,430073,953969,0.45082492198383806,3,8,0.375,3.6065993758707044,2.2452477245271143,-0.6065993758707044,1.3613516513435904,0.7547522754728859,3440584//953969,73542483//32754730,-578677//953969,42538150997293//31246997023370,24721707//32754730
cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,cabinet/2018/2021.3/2022.1,focal,cabinet,not_applicable,,,3,3,3,2018,Cabinet 2018/2021.3/2022.1,Cabinet 2018/2021.3/2022.1,2021.3/2022.1,"[""2021.3"",""2022.1""]",2021-08-04,2022-03-29,238,,,,,,not applicable,true,false,true,false,false,cabinet/2018/2021.3/2022.1,"DEM, PATRIOTA, PP, PR, PRB, PSC, PSD, PSDB, PSL",SP,12201672,21131103,0.5774271224743923,41,70,0.5857142857142857,40.41989857320747,63.70029342327047,0.5801014267925342,-23.280394850063004,-22.70029342327047,5810320//143749,1043242956//16377365,83389//143749,-54807400275244//2354229841385,-371770991//16377365
